Date,Rainfall_mm,Sunshine_hours,Avg_Temperature_C,Season,Original_Rainfall_mm
2024-11-18,80.0,8.77040970244373,19.46378939836408,Rainy,66.01973767177313
2024-11-19,39.19074557243199,11.260085481852451,32.03937380208609,Rainy,27.993389694594285
2024-11-20,80.0,2.174796793987922,22.24960068141929,Rainy,95.4865280663194
2024-11-21,80.0,0.7979552084013299,20.072238740524867,Rainy,73.78969166957685
2024-11-22,77.60956735159608,8.893447791480709,32.21996927790364,Rainy,55.43540525114007
2024-11-23,80.0,6.893677358158943,33.290423971676056,Rainy,61.17207462343522
2024-11-24,58.74400873989058,10.101945321099263,31.79404187624721,Rainy,41.96000624277899
2024-11-25,34.68233853016204,1.677268519515474,30.95225719559805,Rainy,24.773098950115745
2024-11-26,49.83617501117663,9.543207742318682,28.483871690224348,Rainy,35.59726786512616
2024-11-27,80.0,2.4195278405729344,26.81371792974623,Rainy,75.78461104643691
2024-11-28,2.0150884081658216,1.963871314388454,19.391788158582564,Rainy,1.4393488629755868
2024-11-29,16.250169670968273,1.9711895751719155,24.535251409131178,Rainy,11.607264050691624
2024-11-30,6.440369883045385,9.774896642776586,23.963016272197024,Rainy,4.600264202175275
2024-12-01,5.702032324655818,7.982366648354402,22.15606054016522,Rainy,4.072880231897013
2024-12-02,80.0,6.276785097229432,29.57472181901736,Rainy,85.54605840110072
2024-12-03,80.0,4.30596580948203,25.934011761260333,Rainy,70.36578593800236
2024-12-04,66.38433607222552,10.5264064897573,19.296739454522367,Rainy,47.41738290873252
2024-12-05,13.696782491140207,4.709341289071625,21.52293123119698,Rainy,9.783416065100148
2024-12-06,68.82622251635652,9.799193273658926,28.93214021855353,Rainy,49.16158751168324
2024-12-07,66.28604790927919,5.2696189028426215,19.218093751844805,Rainy,47.34717707805657
2024-12-08,24.24826178740212,4.523333153098891,31.619310624780297,Rainy,17.320186991001517
2024-12-09,60.739230893316225,5.552157428035278,25.92234443222359,Rainy,43.385164923797305
2024-12-10,55.790662815632274,3.616534489969705,25.689385237226368,Rainy,39.85047343973734
2024-12-11,80.0,8.971312562115013,27.47852455455228,Rainy,61.585009805221645
2024-12-12,80.0,6.032644681109749,31.194895454802385,Rainy,63.50936508676438
2024-12-13,6.3425613680862325,2.786552341761808,23.56494732643509,Rainy,4.530400977204452
2024-12-14,52.445766047705966,10.79489487929482,28.848258440945017,Rainy,37.46126146264712
2024-12-15,80.0,4.6066946564785365,27.05171142393266,Rainy,62.58599157142364
2024-12-16,70.43907620121227,6.522634333367863,22.27245232271074,Rainy,50.31362585800877
2024-12-17,80.0,10.877665331574564,32.05807978168253,Rainy,85.64898411883223
2024-12-18,80.0,7.490855950967905,30.758816345710848,Rainy,65.8693631618945
2024-12-19,22.810819791400156,1.4027764885003688,28.53522935453481,Rainy,16.29344270814297
2024-12-20,9.879624636060177,11.277985483361702,31.60930766550787,Rainy,7.056874740042984
2024-12-21,80.0,7.532496636857014,31.87670721535684,Rainy,64.24192782063156
2024-12-22,3.7115834758270534,4.0188673758850335,29.33380762744056,Rainy,2.6511310541621813
2024-12-23,80.0,1.671264871960647,31.392213253818756,Rainy,58.57755812734633
2024-12-24,80.0,9.528302271243552,29.15954338670854,Rainy,94.02302414249576
2024-12-25,80.0,7.440873071142162,28.882252348164805,Rainy,57.5474177875879
2024-12-26,54.34378966891307,6.401533103715858,27.89778205144295,Rainy,38.816992620652194
2024-12-27,80.0,10.72671099661149,30.04346623292226,Rainy,64.32882184423532
2024-12-28,64.15540466881232,9.46316653469437,20.53768168468918,Rainy,45.825289049151664
2024-12-29,76.38635050423088,1.820098556793014,32.093932147182855,Rainy,54.56167893159349
2024-12-30,80.0,3.7406648135465783,31.949496443923717,Rainy,94.14648087765252
2024-12-31,54.054369292108404,2.981869677773589,18.467956528552943,Rainy,38.61026378007743
2025-01-01,80.0,8.927355510872124,31.213068009036203,Rainy,96.11905638239142
2025-01-02,80.0,0.4023892168293526,20.061917879575123,Rainy,90.53506419560637
2025-01-03,27.410758870501493,6.838676218455799,23.36190166814627,Rainy,19.57911347892964
2025-01-04,9.710582122523164,9.149504228888286,29.896132100665724,Rainy,6.9361300875165455
2025-01-05,14.108920192839728,10.521187641140994,20.57215833677293,Rainy,10.077800137742663
2025-01-06,2.551055591216962,4.10498098459089,31.087472385904995,Rainy,1.8221825651549728
2025-01-07,13.222014505829975,9.855087656064152,31.31414684732387,Rainy,9.44429607559284
2025-01-08,80.0,1.3275808434624867,26.11948374017338,Rainy,68.30067734163569
2025-01-09,9.966410784432057,10.15742750081422,18.10217394746934,Rainy,7.118864846022898
2025-01-10,44.65658824112658,1.529863947983789,22.592610130798604,Rainy,31.89756302937613
2025-01-11,80.0,4.767447486724407,27.870830694011875,Rainy,84.48753109694546
2025-01-12,3.2580710030156212,9.567544389354644,33.69897884843878,Rainy,2.3271935735825866
2025-01-13,80.0,1.7990091281852854,28.10901643226669,Rainy,81.44684825889358
2025-01-14,39.45966846827599,2.751016742791698,22.156857297026555,Rainy,28.185477477339997
2025-01-15,16.543075867031874,8.667030820716796,28.14409124959378,Rainy,11.816482762165624
2025-01-16,80.0,8.640438438552891,26.63976607545369,Rainy,69.67371653641507
2025-01-17,80.0,7.693771594623568,30.4775263224183,Rainy,62.8942846779884
2025-01-18,80.0,8.3273813336052,19.711690221231336,Rainy,87.74720135270529
2025-01-19,80.0,6.512693320171154,30.17644644003245,Rainy,73.50710438038858
2025-01-20,80.0,3.021588706883433,26.66026525881777,Rainy,80.34809303848486
2025-01-21,39.4848401599829,4.148351922047033,33.40787206174392,Rainy,28.203457257130648
2025-01-22,24.841536129161195,2.179172601617108,23.469954656618977,Rainy,17.743954377972283
2025-01-23,80.0,10.90140673600354,28.121950290143168,Rainy,75.06147516408583
